method,split,task,seed,episode,stress_level,task_success,deployment_violation,intervention_rate,control_distortion,recovery_success,unshielded_violation,unshielded_success,filter_dependence,transfer_violation,oracle_regret,unsafe_boundary,boundary_pred,nominal_risk,predicted_risk,learned_boundary
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,29,,1,0,0,0.0,1,0,1,0,1,0.048428624416814614,0,0,0.42182007554894924,0.4203984485118429,0.05651200497246785
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,30,,0,1,0,0.0,0,1,0,0,0,1.6823536243911492,0,0,0.598231849707928,0.5527154009530605,0.057829815761837135
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,31,,0,0,0,0.0,0,0,0,0,1,0.7705776168028402,0,0,0.36130072586521567,0.3988533048115655,0.05907292347966215
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,32,,0,0,0,0.0,1,1,0,0,0,0.8935538213061665,0,0,0.4105142728833648,0.44682907079958434,0.06001151584807739
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,33,,0,1,0,0.0,1,0,1,0,1,1.567708338586724,0,0,0.328171074645619,0.4073675520024415,0.060814250490734446
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,34,,0,0,0,0.0,0,0,1,0,0,0.7697733493815707,0,0,0.43943127612446164,0.41931170536368906,0.06165370329017964
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,35,,1,0,0,0.0,1,1,0,0,0,0.16983659772481363,0,0,0.444126303653368,0.39393943869494247,0.06268102064402031
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,36,,0,1,0,0.0,1,0,0,0,0,1.5671903781591898,0,0,0.4573403174591682,0.5599780238204942,0.0625436336403
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,37,,1,0,0,0.0,1,1,0,0,1,0.16718158229658964,0,0,0.37712263719208605,0.37828546637503374,0.06332555386917442
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,38,,1,0,0,0.0,0,0,1,0,0,0.047518121211384434,0,0,0.3491118106165612,0.44039108478716216,0.06420837242622274
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,39,,0,1,0,0.0,1,0,1,0,0,1.5709266942517701,0,0,0.3430727108142515,0.23846039897254828,0.0651566136559072
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,40,,0,1,0,0.0,0,1,0,0,0,1.6877945773506542,0,0,0.46097617596945534,0.509954378092087,0.0656416370119634
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,41,,1,0,0,0.0,0,0,1,0,0,0.04624958905856713,0,0,0.5271619316297484,0.5245673272602214,0.06607053742684375
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,42,,1,0,0,0.0,0,1,0,0,0,0.16436032614087714,0,0,0.4567243714319526,0.4453168565832585,0.06652504748117023
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,43,,0,1,0,0.0,1,1,0,0,0,1.6865342171421003,0,0,0.4179868254785006,0.48424448628382516,0.06693643675214753
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,44,,0,1,0,0.0,0,0,0,0,1,1.568592068800254,0,0,0.3695416778607353,0.3795361473167651,0.06703970269907758
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,45,,0,1,0,0.0,1,0,1,0,0,1.5705346484572134,0,0,0.3343249530533625,0.25730010910453893,0.06757879691676344
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,46,,0,1,0,0.0,1,0,1,0,1,1.5626164661618773,0,0,0.5187560037202941,0.5766762792550335,0.06886101445262335
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,47,,0,1,0,0.0,1,0,1,0,0,1.5672259519548324,0,0,0.4651696576305015,0.43245121373799134,0.0688054741426103
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,48,,0,1,0,0.0,0,1,0,0,0,1.6875152640786892,1,0,0.4419312143991882,0.4531633283511875,0.06916715436641765
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,49,,1,0,0,0.0,1,0,1,0,1,0.046925645954169926,0,0,0.5530612041184304,0.5650571898547873,0.06940947110282619
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,50,,1,0,0,0.0,1,0,1,0,0,0.04506288189387242,0,0,0.37590985195170235,0.4101116027748064,0.06989498463425246
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,51,,1,0,0,0.0,0,0,0,0,0,0.048336281266055825,0,0,0.46924569562466917,0.5123381071692992,0.07048319426486412
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,52,,1,0,0,0.0,1,0,1,0,0,0.05311062485997342,0,0,0.514369993273968,0.5514127574762653,0.07043947446014133
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,53,,0,1,0,0.0,1,0,1,0,0,1.5748553144126132,0,0,0.45506105093055915,0.31777554397836905,0.07114680068544654
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,54,,0,0,0,0.0,1,0,1,0,0,0.7690661202234672,0,0,0.4736621407872564,0.48969555246948443,0.07072473232365137
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,55,,1,0,0,0.0,0,0,1,0,1,0.05053177681879151,0,0,0.39324547436175744,0.42341444020864727,0.07152579832260966
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,56,,0,1,0,0.0,1,0,0,0,0,1.572368246926767,0,0,0.39183609491256555,0.4110009892947964,0.07222362131569963
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,57,,1,0,0,0.0,1,0,0,0,0,0.04769612622511821,0,0,0.49791076109513627,0.5643840264803208,0.07199763009431084
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,58,,0,0,0,0.0,1,0,0,0,0,0.7659701567788955,0,0,0.42071819438911584,0.3623301811799726,0.07289275804740386
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,59,,0,1,0,0.0,1,0,1,0,0,1.5724279862451311,0,0,0.4594473657319933,0.5026844623893568,0.07278295967125761
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,60,,1,0,0,0.0,0,1,0,0,0,0.16356338507061818,1,0,0.4994595517078377,0.4854104009880776,0.07366272428633616
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,61,,1,0,0,0.0,1,1,0,0,1,0.17099539933004482,0,0,0.4392037223608929,0.49360511661952067,0.07295150804538533
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,62,,0,1,0,0.0,0,1,0,0,1,1.6955569589822381,1,0,0.5336124294659297,0.4519003221048095,0.07393370310452779
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,63,,1,0,0,0.0,1,1,0,0,0,0.17118295630829694,0,0,0.31021887156825034,0.3554426686558415,0.07365250765246384
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,64,,0,1,0,0.0,0,0,0,0,0,1.571134873980944,0,0,0.421640356141945,0.42694670576642024,0.073240854950624
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,65,,0,1,0,0.0,1,0,1,0,0,1.5734607395982017,0,0,0.4947151463317969,0.471670872733895,0.07451767303117161
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,66,,1,0,0,0.0,0,0,0,0,0,0.050681654552009237,0,0,0.3449299052700276,0.3240474259148173,0.07484766958500963
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,67,,0,0,0,0.0,0,0,1,0,1,0.7657103286679955,0,0,0.50605074808508,0.6248823829339575,0.07432371138552947
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,68,,1,0,0,0.0,1,1,0,0,0,0.16685552487461663,0,0,0.4349825559484734,0.4731974650159487,0.07362778838701109
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,69,,1,0,0,0.0,1,0,1,0,0,0.049426275056926317,1,0,0.5036455894390046,0.5394552029536027,0.07556823444048105
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,70,,0,1,0,0.0,0,0,1,0,0,1.566677098737069,0,0,0.39251886025624677,0.4644652490164225,0.0746200315503779
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,0,71,,1,0,0,0.0,0,0,1,0,0,0.05210937094289614,0,0,0.4499609983690996,0.4263053791144932,0.07531002506138962
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,0,,0,1,0,0.0,0,1,0,0,0,1.6868459300842038,0,0,0.48168857935892534,0.49476642104577784,0.0
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,1,,0,1,0,0.0,1,0,1,0,0,1.5682013975363889,0,0,0.3678369171796175,0.4286385942988986,0.0034426130148151393
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,2,,1,0,0,0.0,1,0,1,0,0,0.0474296218028899,0,0,0.4892741933451241,0.45710286799156635,0.006734101247217936
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,3,,1,0,0,0.0,0,0,1,0,1,0.04304767261881981,1,0,0.6062891426514754,0.6041957627774994,0.00983143642711762
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,4,,0,1,0,0.0,1,0,0,0,0,1.5671321388064166,0,0,0.5648114037271398,0.6630109999451135,0.012881548958389572
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,5,,1,0,0,0.0,1,1,0,0,1,0.17210947865913884,0,0,0.5123724234161414,0.41051777106355253,0.015699443757611186
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,6,,0,1,0,0.0,1,0,0,0,0,1.5738194680370046,0,0,0.4446240633775318,0.440088748771124,0.01833151488357974
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,7,,1,0,0,0.0,0,0,0,0,0,0.0403087463698244,0,0,0.5484000940334337,0.571394223493897,0.02110695721717541
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,8,,0,1,0,0.0,1,0,1,0,1,1.5668272382608552,0,0,0.36697056187646504,0.39704381668600214,0.023556268918338945
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,9,,0,1,0,0.0,1,0,1,0,1,1.565226569765238,0,0,0.4441610698738397,0.38199103747210605,0.026328728182385117
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,10,,1,0,0,0.0,0,0,0,0,1,0.04144262220875594,0,0,0.3700114840168057,0.29802879935400767,0.028274350815543442
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,11,,0,1,0,0.0,0,0,0,0,0,1.5635553227974524,0,0,0.46912744542752155,0.5045499470510978,0.03074965789432834
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,12,,0,1,0,0.0,1,1,0,0,0,1.695754663299891,0,0,0.5024567995995632,0.583063826923997,0.03263442942679667
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,13,,0,1,0,0.0,1,0,1,0,1,1.5705977579077453,0,0,0.435280408531977,0.4350496884212845,0.03486188526916742
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,14,,1,0,0,0.0,1,0,0,0,1,0.05074388650431927,0,0,0.4646944840637709,0.46362275113951107,0.03626253602648237
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,15,,0,1,0,0.0,0,0,1,0,0,1.564548890660821,0,0,0.4059391118310702,0.48560722068309037,0.03825215603100234
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,16,,1,0,0,0.0,0,0,1,0,1,0.047075519740622185,0,0,0.3737522472458235,0.377920419315444,0.0400462891047056
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,17,,0,1,0,0.0,1,0,0,0,1,1.573699595250081,0,0,0.46771422655624484,0.4635199822666241,0.041738766052526396
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,18,,1,0,0,0.0,0,1,0,0,0,0.1679589438209158,0,0,0.4946348267922255,0.4668583461886965,0.0436774611339814
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,19,,0,1,0,0.0,1,0,0,0,0,1.5648292055482367,0,0,0.4916420878328592,0.4566640424615997,0.04500871784149851
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,20,,1,0,0,0.0,1,1,0,0,0,0.1688259076821471,0,0,0.4149180805759806,0.4546548051268808,0.046570376758238684
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,21,,0,1,0,0.0,0,0,1,0,0,1.569840001571483,0,0,0.45373868669255446,0.448559410022127,0.04833745293010519
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,22,,0,1,0,0.0,0,0,1,0,0,1.5691465273755507,0,0,0.385629374153687,0.31981559841556023,0.04950182939821346
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,23,,1,0,0,0.0,0,0,1,0,0,0.05186423061762069,0,0,0.4002599190410356,0.36473961365591284,0.05015990282712444
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,24,,0,1,0,0.0,1,0,1,0,0,1.5708381875287354,1,0,0.5469254679640382,0.5424971249975508,0.05144866153542331
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,25,,0,1,0,0.0,1,1,0,0,1,1.68993416786424,0,0,0.43397148636097016,0.3868346908237659,0.05326920757754386
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,26,,1,0,0,0.0,1,1,0,0,0,0.1699491782256748,0,0,0.3222108373401559,0.3280945267377829,0.05397065587685956
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,27,,0,1,0,0.0,0,0,1,0,0,1.570920470041494,0,0,0.41653132763538503,0.4301881191091713,0.056124373409307295
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,28,,1,0,0,0.0,1,0,1,0,0,0.046558374091913435,0,0,0.43797397214120737,0.5039234078907654,0.05582348936868918
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,29,,0,0,0,0.0,0,1,0,0,0,0.8963647324491103,0,0,0.42124528428126234,0.39497830463601175,0.05756948056367615
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,30,,0,1,0,0.0,1,1,0,0,0,1.68331822450841,0,0,0.4586951339750256,0.4179649693922768,0.058820141400857624
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,31,,0,1,0,0.0,0,0,0,0,0,1.5728519545041415,0,0,0.46666654408006303,0.42707305733109324,0.058468471494647914
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,32,,1,0,0,0.0,0,1,0,0,0,0.1728197014575149,0,0,0.44045862115180817,0.43238403798292524,0.060073916196055295
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,33,,1,0,0,0.0,1,1,0,0,1,0.17074772530353166,0,0,0.5412626308057293,0.6025507099533324,0.06058962008650862
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,34,,0,0,0,0.0,1,0,1,0,0,0.7784386068885585,0,0,0.4878977384689458,0.4926597773679636,0.061337510943994665
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,35,,1,0,0,0.0,0,0,1,0,0,0.048068543949114195,0,0,0.4042422195705398,0.35918438282291437,0.06230701067602757
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,36,,0,1,0,0.0,0,0,1,0,0,1.5712290164147924,0,0,0.43696508493106245,0.3068958051638857,0.06294518053083241
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,37,,1,0,0,0.0,1,1,0,0,0,0.1771036425825293,0,0,0.5108926799945688,0.5051657451799033,0.06339277061871221
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,38,,0,1,0,0.0,1,0,1,0,1,1.568475652836267,0,0,0.3639618747733062,0.3927578409071875,0.06379124584339063
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,39,,1,0,0,0.0,1,0,1,0,0,0.0493464598890474,0,0,0.45794885787478745,0.36079046659711334,0.06501866384135005
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,40,,1,0,0,0.0,1,0,1,0,0,0.046865251268913055,0,0,0.40742210078875624,0.3870465302696755,0.06515983079151305
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,41,,1,0,0,0.0,0,0,1,0,0,0.04665104202351733,0,0,0.4360895175080616,0.548531892333456,0.0663805801289399
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,42,,0,1,0,0.0,0,0,1,0,0,1.5649248747531814,0,0,0.5304091111466409,0.5801455339420145,0.06601065220071549
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,43,,0,1,0,0.0,0,1,0,0,0,1.6873939350285945,0,0,0.4982863763832021,0.492590368251011,0.06766944844818278
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,44,,1,0,0,0.0,0,1,0,0,0,0.16486371837636737,1,0,0.5258917313261704,0.5938738468636011,0.06723235630644141
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,45,,0,1,0,0.0,0,1,0,0,0,1.6882581882108938,0,0,0.4424268541539423,0.5342855610449475,0.06826439140366967
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,46,,0,0,0,0.0,1,1,0,0,1,0.8911655708643809,0,0,0.4769164436172455,0.4396429996849366,0.06853624128664368
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,47,,1,0,0,0.0,1,0,1,0,0,0.04959896675319708,0,0,0.32673072490269667,0.3707978236079339,0.0687550882959604
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,48,,1,0,0,0.0,1,0,1,0,1,0.044605839871448394,0,0,0.49546644552711455,0.523768905227385,0.06926402010609861
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,49,,0,1,0,0.0,0,0,1,0,0,1.5716833343207692,0,0,0.5437478970628091,0.44528569446553445,0.0696676282033042
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,50,,0,1,0,0.0,1,0,1,0,0,1.5661300816456922,0,0,0.4949360210945675,0.5186889423010586,0.0704609142921085
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,51,,0,1,0,0.0,1,1,0,0,0,1.6888167734980004,0,0,0.5130435886473013,0.5110553019515096,0.07095665217667022
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,52,,0,1,0,0.0,0,0,0,0,1,1.574891910693831,0,0,0.4660673864005978,0.5301361261034812,0.07040939506978004
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,53,,0,1,0,0.0,0,0,0,0,1,1.5727831449296343,0,0,0.4898379716973811,0.43824585019342355,0.07128579508982581
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,54,,0,1,0,0.0,0,0,1,0,0,1.5708129135793865,0,0,0.47710710114685845,0.358272339259593,0.07125521757335095
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,55,,1,0,0,0.0,1,1,0,0,0,0.16979227300534339,0,0,0.31343949226226264,0.24207562190007526,0.07203882419009462
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,56,,0,1,0,0.0,1,0,1,0,1,1.5654862745751972,0,0,0.5369943100089695,0.5152061616193898,0.07175148698141476
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,57,,0,1,0,0.0,0,0,1,0,0,1.5666213521101888,0,0,0.5249215851585876,0.540569568636072,0.0723220071056513
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,58,,1,0,0,0.0,1,0,1,0,1,0.05550944849942541,0,0,0.47061491008784834,0.46956190905746187,0.07153203654376758
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,59,,1,0,0,0.0,1,0,0,0,0,0.053653495707079,0,0,0.3229983541727046,0.3382163305016922,0.07287704648390264
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,60,,1,0,0,0.0,0,0,1,0,0,0.04777609761945478,0,0,0.4035720083940126,0.3357173642463582,0.07321075726641142
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,61,,1,0,0,0.0,0,0,1,0,1,0.050623645551676644,0,0,0.39220650959520087,0.3549015145748354,0.07359839215992943
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,62,,0,1,0,0.0,1,1,0,0,1,1.6896990159973688,0,0,0.506462789260902,0.5764691706844143,0.07337410844052564
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,63,,0,0,0,0.0,1,0,1,0,0,0.7658851061486499,0,0,0.4682760465399128,0.3444942324064334,0.07374764845425452
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,64,,0,1,0,0.0,0,1,0,0,1,1.691841885232778,0,0,0.46358402166362506,0.4302235375448215,0.07427201346359272
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,65,,0,1,0,0.0,0,0,1,0,0,1.5678597386958337,0,0,0.448089934543926,0.36823366160128423,0.07421348165456301
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,66,,0,1,0,0.0,0,0,1,0,0,1.5658137260784502,0,0,0.4680081087330248,0.4686298676680691,0.07405076060644603
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,67,,1,0,0,0.0,1,0,1,0,0,0.04040272306522441,0,0,0.5085459006410868,0.4657179463716044,0.0742095156472788
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,68,,1,0,0,0.0,0,1,0,0,0,0.16916388276565109,0,0,0.4049976186437371,0.49491021343885466,0.07500703165359551
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,69,,1,0,0,0.0,0,0,0,0,0,0.04653226918952447,1,0,0.4721709064694832,0.42001869704453443,0.0749821678848952
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,70,,0,1,0,0.0,0,1,0,0,0,1.686144174408712,0,0,0.48065526527739555,0.4609139287550958,0.07597320823349225
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,1,71,,0,1,0,0.0,1,0,0,0,0,1.561023223716849,0,0,0.48652990214528935,0.46542158730451294,0.07531618748426122
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,2,0,,0,0,0,0.0,0,1,0,0,0,0.8830139769255679,0,0,0.46468604818861603,0.5144217007241897,0.0
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,2,1,,0,0,0,0.0,1,1,0,0,1,0.8898847863782092,0,0,0.538165160809315,0.4566470375212628,0.0034554977981824343
unfiltered_policy,nominal_boundary,narrow_corridor_navigation,2,2,,1,0,0,0.0,1,0,1,0,0,0.05129593243322739,0,0,0.5000011473028733,0.4688701443074917,0.006754124066608805
