rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.31763/ijrcs.v5i4.2228,A Delta-Smoothed Path Algorithm: An Improved A* Algorithm for Optimal and Safe Trajectory Planning,2025,International Journal of Robotics and Control Systems,https://doi.org/10.31763/ijrcs.v5i4.2228,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
12,doi:10.31763/ijrcs.v6i1.2312,Safe Periodic Tracking via a Repetitive Controller with Control Barrier Function Constraints: A Servomotor Simulation Study,2025,International Journal of Robotics and Control Systems,https://doi.org/10.31763/ijrcs.v6i1.2312,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
13,doi:10.3390/robotics14080108,"Safe Autonomous UAV Target-Tracking Under External Disturbance, Through Learned Control Barrier Functions",2025,Robotics,https://doi.org/10.3390/robotics14080108,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.1109/robot.2008.4543529,Safe joint mechanism based on nonlinear stiffness for safe human-robot collision,2008,,https://doi.org/10.1109/robot.2008.4543529,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
15,doi:10.1109/robot.2007.363140,Safe Link Mechanism based on Passive Compliance for Safe Human-Robot Collision,2007,Proceedings - IEEE International Conference on Robotics and Automation/Proceedings,https://doi.org/10.1109/robot.2007.363140,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.2139/ssrn.6876397,Multi-Module Collaborative YOLO for Slender Object Detection: A Systematic failure mechanism analysis of failure of model improvements and Applicability Boundaries,,,https://doi.org/10.2139/ssrn.6876397,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.1088/2631-8695/ae4b0c,An enhanced beluga whale optimization algorithm incorporating cauchy mutation based on swarm-elite learning mechanism and quadratic interpolation strategy for mobile robot path planning,2026,Engineering Research Express,https://doi.org/10.1088/2631-8695/ae4b0c,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
18,arxiv:2606.02562v1,Permissive Safety Through Trusted Inference: Verifiable Belief-Space Neural Safety Filters for Assured Interactive Robotics,2026,arXiv,http://arxiv.org/abs/2606.02562v1,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
19,arxiv:2604.11174v1,"EmbodiedGovBench: A Benchmark for Governance, Recovery, and Upgrade Safety in Embodied Agent Systems",2026,arXiv,http://arxiv.org/abs/2604.11174v1,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.1115/1.4001666,A Nonlinear Stiffness Safe Joint Mechanism Design for Human Robot Interaction,2010,Journal of Mechanical Design,https://doi.org/10.1115/1.4001666,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.1186/s10033-025-01216-8,"Fast, Safe and Robust Motion Planning for Autonomous Vehicles Based on Robust Control Invariant Tubes",2025,Chinese Journal of Mechanical Engineering,https://doi.org/10.1186/s10033-025-01216-8,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
22,arxiv:2004.05273v2,Safe Multi-Agent Interaction through Robust Control Barrier Functions with Learned Uncertainties,2020,arXiv,http://arxiv.org/abs/2004.05273v2,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
23,arxiv:2411.07833v2,Robust Adaptive Safe Robotic Grasping with Tactile Sensing,2024,arXiv,http://arxiv.org/abs/2411.07833v2,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.18196/jrc.v6i6.27770,Safe and Efficient Mobile Robot Navigation using Sampling-based Optimal Control with Barrier Function Constraints,2025,Journal of Robotics and Control (JRC),https://doi.org/10.18196/jrc.v6i6.27770,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.18280/mmep.090131,Motion Planning Solution with Constraints Based on Minimum Distance Model for Lane Change Problem of Autonomous Vehicles,2022,Mathematical Modelling of Engineering Problems,https://doi.org/10.18280/mmep.090131,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
26,doi:10.1177/0278364911430420,Safe distributed motion coordination for second-order systems with different planning cycles,2012,The International Journal of Robotics Research,https://doi.org/10.1177/0278364911430420,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.1201/9780429319778-244,Seismic failure mechanism and safety evaluation of high arch dam-foundation system under MCE,2019,Sustainable and Safe Dams Around the World,https://doi.org/10.1201/9780429319778-244,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.21203/rs.3.rs-9082476/v1,Systematic evaluation of single-cell foundation model interpretability reveals attention captures co-expression rather than unique regulatory signal,,,https://doi.org/10.21203/rs.3.rs-9082476/v1,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.5220/0011958000003479,When Is an Automated Driving System Safe Enough for Deployment on the Public Road? Quantifying Safety Risk Using Real-World Scenarios,2023,Proceedings of the 9th International Conference on Vehicle Technology and Intelligent Transport Systems,https://doi.org/10.5220/0011958000003479,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
30,arxiv:2505.10547v2,Real-Time Out-of-Distribution Failure Prevention via Multi-Modal Reasoning,2025,arXiv,http://arxiv.org/abs/2505.10547v2,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
31,arxiv:2602.17659v1,When Vision Overrides Language: Evaluating and Mitigating Counterfactual Failures in VLAs,2026,arXiv,http://arxiv.org/abs/2602.17659v1,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.62311/nesx/rb-978-81-998923-7-8,Reinforcement Learning–Based Autonomous Control Systems for Safe and Stable Chemical Processing Plants,2026,,https://doi.org/10.62311/nesx/rb-978-81-998923-7-8,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.56738/issn29603986.geo2026.7.180,A Calibrated Three-Tiered Risk Classifier for User Prompts in Large Language Model Content Moderation,2026,GEO ACADEMIC JOURNAL,https://doi.org/10.56738/issn29603986.geo2026.7.180,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.1002/oca.3047,Stochastic optimal control for autonomous driving applications via polynomial chaos expansions,2024,Optimal Control Applications and Methods,https://doi.org/10.1002/oca.3047,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.48550/arxiv.2301.12012,In-Distribution Barrier Functions: Self-Supervised Policy Filters that Avoid Out-of-Distribution States,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2301.12012,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1109/lra.2022.3174363,Towards a Snake-Like Flexible Robot With Variable Stiffness Using an SMA Spring-Based Friction Change Mechanism,2022,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2022.3174363,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
37,doi:10.1002/rob.20396,Anytime online novelty and change detection for mobile robots,2011,Journal of Field Robotics,https://doi.org/10.1002/rob.20396,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.1523/jneurosci.2125-20.2021,Did We Get Sensorimotor Adaptation Wrong? Implicit Adaptation as Direct Policy Updating Rather than Forward-Model-Based Learning,2021,The Journal of Neuroscience,https://doi.org/10.1523/jneurosci.2125-20.2021,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
39,arxiv:2603.20985v1,Consistent but Dangerous: Per-Sample Safety Classification Reveals False Reliability in Medical Vision-Language Models,2026,arXiv,http://arxiv.org/abs/2603.20985v1,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.1016/j.birob.2024.100173,Embodying rather than encoding: Towards developing a source-filter theory for undulation gait generation,2024,Biomimetic Intelligence and Robotics,https://doi.org/10.1016/j.birob.2024.100173,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
41,doi:10.1109/access.2021.3105587,Design and Control of a Discrete Variable Stiffness Actuator With Instant Stiffness Switch for Safe Human-Robot Interaction,2021,IEEE Access,https://doi.org/10.1109/access.2021.3105587,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.3389/frobt.2026.1772005,Integrating foundation models with change detection to identify tasking for service robots,2026,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2026.1772005,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1016/j.jprocont.2024.103329,Model-predictive fault-tolerant control of safety-critical processes based on dynamic safe set,2024,Journal of Process Control,https://doi.org/10.1016/j.jprocont.2024.103329,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.1109/tim.2023.3239925,A Novel Ultrasound Robot With Force/Torque Measurement and Control for Safe and Efficient Scanning,2023,IEEE Transactions on Instrumentation and Measurement,https://doi.org/10.1109/tim.2023.3239925,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
45,doi:10.2139/ssrn.6770199,Human–Machine Shared Control Optimization base on Model Predictive Control Safety Layer and Deep Reinforcement Learning for Unknown Environments,,,https://doi.org/10.2139/ssrn.6770199,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
46,arxiv:2605.25546v1,Safety-Critical Whole-Body Control for Humanoid Robots via Input-to-State Safe Control Barrier Functions,2026,arXiv,http://arxiv.org/abs/2605.25546v1,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.1088/1742-6596/2449/1/012012,Smooth Transition of Safety Controllers Filtered by Control Barrier Functions,2023,Journal of Physics: Conference Series,https://doi.org/10.1088/1742-6596/2449/1/012012,Addresses safe robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Safety filter novelty boundaries keeps action-critical alternatives explicit until a physical observation collapses them.
